game_id,game_pk,season,gameday,team,opponent,is_home,runs_scored,runs_allowed,run_diff,hits,doubles,triples,home_runs,bb,so,hbp,pa,ab,tb,lob,sb,obp,slg,p_ip,p_outs,p_h,p_bb,p_hbp,p_so,p_hr,p_er,p_r,p_bf,p_pitches,p_strikes,p_strike_pct,brpi_off,brpi_def,lob_rate_off,runs_late,runs_allowed_late
634187,634187,2021,2021-05-08,CIN,CLE,0,2,9,-7,7,1,0,1,3,5,0,36,32,11,10,0,.319,.424,8.0,24,11,5,0,7,0,7,9,42,167,105,0.63,1.1111111111111112,2.0,1.0,1,0
634190,634190,2021,2021-05-08,NYM,AZ,1,4,2,2,4,2,0,1,6,7,0,34,28,9,13,2,.330,.361,9.0,27,8,2,1,7,0,1,2,40,149,101,0.68,1.1111111111111112,1.2222222222222223,1.3,1,1
634190,634190,2021,2021-05-08,AZ,NYM,0,2,4,-2,8,0,0,0,2,7,1,40,34,8,17,0,.319,.400,8.0,24,4,6,0,7,1,3,4,34,144,84,0.58,1.2222222222222223,1.25,1.5454545454545454,1,1
634193,634193,2021,2021-05-08,HOU,TOR,1,4,8,-4,9,3,0,1,0,7,0,36,36,15,9,0,.319,.419,9.0,27,5,5,0,10,3,5,8,38,157,96,0.61,1.0,1.1111111111111112,1.0,1,3
634193,634193,2021,2021-05-08,TOR,HOU,0,8,4,4,5,1,0,3,5,10,0,38,33,15,13,0,.307,.404,9.0,27,9,0,0,7,1,4,4,36,137,96,0.7,1.1111111111111112,1.0,1.3,3,1
634196,634196,2021,2021-05-08,BAL,BOS,1,6,11,-5,9,2,0,1,2,8,3,39,34,14,14,1,.291,.377,9.0,27,14,5,0,11,2,11,11,47,184,118,0.64,1.5555555555555556,2.111111111111111,1.0,2,0
634196,634196,2021,2021-05-08,BOS,BAL,0,11,6,5,14,1,0,2,5,11,0,47,42,21,25,0,.334,.445,9.0,27,9,2,3,8,1,6,6,39,149,93,0.62,2.111111111111111,1.5555555555555556,1.3157894736842106,0,2
634197,634197,2021,2021-05-08,KC,CWS,1,1,9,-8,6,1,1,0,4,8,0,36,32,9,19,0,.304,.387,9.0,27,12,5,0,4,1,9,9,43,152,99,0.65,1.1111111111111112,1.8888888888888888,1.9,1,1
634197,634197,2021,2021-05-08,CWS,KC,0,9,1,8,12,3,1,1,5,4,0,43,37,20,14,0,.339,.390,9.0,27,6,4,0,8,0,1,1,36,139,85,0.61,1.8888888888888888,1.1111111111111112,0.8235294117647058,1,1
634199,634199,2021,2021-05-08,ATL,PHI,1,8,7,1,9,1,1,2,10,11,1,54,41,18,28,0,.316,.414,12.0,36,12,4,0,14,1,4,7,51,207,124,0.6,1.6666666666666667,1.3333333333333333,1.4,7,4
634199,634199,2021,2021-05-08,PHI,ATL,0,7,8,-1,12,2,0,1,4,14,0,51,46,17,29,0,.305,.384,11.0,33,9,10,1,11,2,6,8,54,199,119,0.6,1.3333333333333333,1.8181818181818181,1.8125,4,7
634212,634212,2021,2021-05-08,CHC,PIT,1,3,2,1,5,0,0,0,2,9,1,31,27,5,10,1,.314,.398,9.0,27,7,5,0,7,1,2,2,40,149,94,0.63,0.8888888888888888,1.3333333333333333,1.25,1,0
634212,634212,2021,2021-05-08,PIT,CHC,0,2,3,-1,7,1,0,1,5,7,0,40,34,11,17,2,.305,.345,8.0,24,5,2,1,9,0,3,3,31,134,85,0.63,1.3333333333333333,1.0,1.4166666666666667,0,1
634214,634214,2021,2021-05-08,DET,MIN,1,7,3,4,12,2,1,1,9,3,1,43,32,19,26,0,.277,.350,9.0,27,13,5,1,9,1,3,3,46,182,107,0.59,2.4444444444444446,2.111111111111111,1.1818181818181819,5,1
634214,634214,2021,2021-05-08,MIN,DET,0,3,7,-4,13,4,0,1,5,9,1,46,40,20,27,0,.312,.425,8.0,24,12,9,1,3,1,7,7,43,167,93,0.56,2.111111111111111,2.75,1.4210526315789473,1,5
634215,634215,2021,2021-05-08,MIA,MIL,1,2,6,-4,6,1,0,1,0,18,0,33,33,10,7,1,.307,.372,9.0,27,11,2,1,10,2,6,6,41,135,97,0.72,0.6666666666666666,1.5555555555555556,1.1666666666666667,0,1
634215,634215,2021,2021-05-08,MIL,MIA,0,6,2,4,11,2,0,2,2,10,1,41,38,19,16,0,.301,.367,9.0,27,6,0,0,18,1,2,2,33,135,93,0.69,1.5555555555555556,0.6666666666666666,1.1428571428571428,1,0
634221,634221,2021,2021-05-08,NYY,WSH,1,4,3,1,6,0,0,1,4,17,0,40,36,9,12,0,.318,.383,11.0,33,8,4,0,14,0,2,3,43,168,110,0.65,0.9090909090909091,1.0909090909090908,1.2,3,1
634221,634221,2021,2021-05-08,WSH,NYY,0,3,4,-1,8,1,0,0,4,14,0,43,38,9,18,1,.316,.381,10.0,30,6,4,0,17,1,2,4,40,174,106,0.61,1.0909090909090908,1.0,1.5,1,3
634236,634236,2021,2021-05-08,ATH,TB,1,6,3,3,6,2,0,2,6,12,0,37,31,14,10,1,.308,.391,9.0,27,10,3,1,13,1,3,3,41,155,103,0.66,1.3333333333333333,1.5555555555555556,0.8333333333333334,3,1
634236,634236,2021,2021-05-08,TB,ATH,0,3,6,-3,10,1,0,1,3,13,1,41,37,14,25,1,.308,.368,8.0,24,6,6,0,12,2,4,6,37,151,94,0.62,1.5555555555555556,1.5,1.7857142857142858,1,3
634262,634262,2021,2021-05-08,LAA,LAD,1,11,14,-3,11,1,0,1,4,8,0,42,37,15,9,0,.320,.432,9.0,27,17,8,0,9,0,14,14,52,206,117,0.57,1.6666666666666667,2.7777777777777777,0.6,7,1
634262,634262,2021,2021-05-08,LAD,LAA,0,14,11,3,17,3,0,0,8,9,0,52,44,20,27,1,.347,.408,9.0,27,11,4,0,8,1,4,11,42,161,106,0.66,2.7777777777777777,1.6666666666666667,1.08,1,7
634167,634167,2021,2021-05-09,KC,CWS,1,3,9,-6,5,1,1,0,5,6,0,36,30,8,13,1,.303,.384,9.0,27,10,3,1,11,0,9,9,42,172,108,0.63,1.1111111111111112,1.5555555555555556,1.3,1,3
634167,634167,2021,2021-05-09,CWS,KC,0,9,3,6,10,3,1,0,3,11,1,42,37,15,14,0,.339,.391,9.0,27,5,5,0,6,0,3,3,36,157,104,0.66,1.5555555555555556,1.1111111111111112,1.0,3,1
634175,634175,2021,2021-05-09,ATL,PHI,1,6,1,5,9,1,1,2,2,7,0,32,30,18,10,1,.317,.419,9.0,27,6,1,1,9,1,1,1,34,138,89,0.64,1.2222222222222223,0.8888888888888888,0.9090909090909091,1,0
634175,634175,2021,2021-05-09,PHI,ATL,0,1,6,-5,6,1,0,1,1,9,1,34,32,10,15,1,.303,.382,8.0,24,9,2,0,7,2,6,6,32,121,76,0.63,0.8888888888888888,1.375,1.875,0,1
634177,634177,2021,2021-05-09,BAL,BOS,1,3,4,-1,4,1,0,1,5,4,1,36,30,8,10,0,.291,.374,9.0,27,8,3,0,7,2,4,4,38,155,95,0.61,1.1111111111111112,1.2222222222222223,1.0,1,1
634177,634177,2021,2021-05-09,BOS,BAL,0,4,3,1,8,2,0,2,3,7,0,38,35,16,15,0,.333,.445,9.0,27,4,5,1,4,1,3,3,36,148,95,0.64,1.2222222222222223,1.1111111111111112,1.3636363636363635,1,1
634182,634182,2021,2021-05-09,TEX,SEA,1,10,2,8,14,3,0,2,2,8,0,39,37,23,11,1,.317,.403,9.0,27,10,5,0,12,0,2,2,41,150,94,0.63,1.7777777777777777,1.6666666666666667,0.6875,1,0
634182,634182,2021,2021-05-09,SEA,TEX,0,2,10,-8,10,0,0,0,5,12,0,41,36,10,26,0,.288,.370,8.0,24,14,2,0,8,2,8,10,39,136,92,0.68,1.6666666666666667,2.0,1.7333333333333334,0,1
634184,634184,2021,2021-05-09,NYM,AZ,1,4,2,2,7,0,0,0,5,10,1,37,30,7,22,0,.331,.357,9.0,27,4,4,2,11,1,2,2,35,163,96,0.59,1.4444444444444444,1.1111111111111112,1.6923076923076923,1,1
634184,634184,2021,2021-05-09,AZ,NYM,0,2,4,-2,4,2,0,1,4,11,2,35,29,9,13,0,.318,.397,8.0,24,7,5,1,10,0,3,4,37,137,82,0.6,1.1111111111111112,1.625,1.3,1,1
634185,634185,2021,2021-05-09,SF,SD,1,1,11,-10,8,3,0,0,3,10,0,37,33,11,15,0,.316,.410,9.0,27,16,3,0,8,2,9,11,47,162,109,0.67,1.2222222222222223,2.111111111111111,1.3636363636363635,1,6
634185,634185,2021,2021-05-09,SD,SF,0,11,1,10,16,4,1,2,3,8,0,47,43,28,23,0,.315,.364,9.0,27,8,3,0,10,0,1,1,37,151,93,0.62,2.111111111111111,1.2222222222222223,1.2105263157894737,6,1
634192,634192,2021,2021-05-09,HOU,TOR,1,7,4,3,9,2,1,2,7,5,1,39,31,19,16,0,.323,.424,9.0,27,11,0,0,11,1,4,4,36,150,99,0.66,1.8888888888888888,1.2222222222222223,0.9411764705882353,0,0
634192,634192,2021,2021-05-09,TOR,HOU,0,4,7,-3,11,2,0,1,0,11,0,36,36,16,11,0,.307,.406,8.0,24,9,7,1,5,2,7,7,39,168,93,0.55,1.2222222222222223,2.125,1.0,0,0
634194,634194,2021,2021-05-09,STL,COL,1,2,0,2,8,2,0,1,3,7,0,35,31,13,14,0,.306,.405,9.0,27,3,4,0,5,0,0,0,33,122,74,0.61,1.2222222222222223,0.7777777777777778,1.2727272727272727,0,0
634194,634194,2021,2021-05-09,COL,STL,0,0,2,-2,3,1,0,0,4,5,0,33,28,4,13,0,.305,.398,8.0,24,8,3,0,7,1,1,2,35,116,80,0.69,0.7777777777777778,1.375,1.8571428571428572,0,0
634205,634205,2021,2021-05-09,LAA,LAD,1,2,1,1,6,1,0,0,3,12,0,32,29,7,10,2,.319,.427,9.0,27,4,9,0,10,0,1,1,40,173,96,0.55,1.0,1.4444444444444444,1.1111111111111112,0,0
634205,634205,2021,2021-05-09,LAD,LAA,0,1,2,-1,4,1,0,0,9,10,0,40,31,5,26,0,.346,.402,8.0,24,6,3,0,12,0,2,2,32,146,90,0.62,1.4444444444444444,1.125,2.0,0,0
634207,634207,2021,2021-05-09,MIA,MIL,1,1,2,-1,6,0,0,1,2,12,1,37,34,9,14,0,.305,.369,10.0,30,7,3,0,11,1,1,2,40,152,109,0.72,0.9,1.0,1.5555555555555556,1,1
634207,634207,2021,2021-05-09,MIL,MIA,0,2,1,1,7,1,0,1,3,11,0,40,37,11,19,0,.299,.365,10.0,30,6,2,1,12,1,1,1,37,147,94,0.64,1.0,0.9,1.9,1,1
634211,634211,2021,2021-05-09,ATH,TB,1,3,4,-1,7,0,1,0,4,10,0,36,32,9,9,0,.308,.388,9.0,27,4,1,0,8,2,3,4,33,120,78,0.65,1.2222222222222223,0.5555555555555556,0.8181818181818182,0,0
634211,634211,2021,2021-05-09,TB,ATH,0,4,3,1,4,1,0,2,1,8,0,33,32,11,6,0,.304,.368,9.0,27,7,4,0,10,0,3,3,36,157,100,0.64,0.5555555555555556,1.2222222222222223,1.2,0,0
634218,634218,2021,2021-05-09,NYY,WSH,1,3,2,1,5,1,0,1,10,10,0,38,28,9,21,1,.320,.381,9.0,27,8,1,0,7,1,2,2,34,105,76,0.72,1.6666666666666667,1.0,1.4,1,2
634218,634218,2021,2021-05-09,WSH,NYY,0,2,3,-1,8,2,0,1,1,7,0,34,33,13,12,0,.314,.381,8.333333333333334,25,5,10,0,10,1,3,3,38,165,89,0.54,1.0,1.7999999999999998,1.3333333333333333,2,1
634237,634237,2021,2021-05-09,CHC,PIT,1,5,6,-1,6,2,0,0,2,7,1,36,33,8,13,0,.312,.393,9.0,27,11,2,0,10,0,4,6,42,145,98,0.68,1.0,1.4444444444444444,1.4444444444444444,3,0
634237,634237,2021,2021-05-09,PIT,CHC,0,6,5,1,11,2,1,0,2,10,0,42,40,15,20,0,.305,.346,9.0,27,6,2,1,7,0,5,5,36,138,92,0.67,1.4444444444444444,1.0,1.5384615384615385,0,3
634152,634152,2021,2021-05-10,PIT,CIN,1,1,14,-13,5,2,0,1,5,11,0,36,31,10,15,0,.305,.345,9.0,27,15,5,1,8,2,14,14,45,187,108,0.58,1.1111111111111112,2.3333333333333335,1.5,0,6
634152,634152,2021,2021-05-10,CIN,PIT,0,14,1,13,15,6,0,2,5,8,1,45,39,27,17,1,.325,.433,9.0,27,5,5,0,11,1,1,1,36,140,89,0.64,2.3333333333333335,1.1111111111111112,0.8095238095238095,6,0
634153,634153,2021,2021-05-10,SF,TEX,1,3,1,2,6,1,0,1,4,10,0,35,31,10,14,1,.315,.408,9.0,27,6,3,0,8,0,1,1,34,121,83,0.69,1.1111111111111112,1.0,1.4,2,0
634153,634153,2021,2021-05-10,TEX,SF,0,1,3,-2,6,1,1,0,3,8,0,34,31,9,13,0,.315,.400,8.0,24,6,4,0,10,1,2,3,35,156,95,0.61,1.0,1.25,1.4444444444444444,0,2
634157,634157,2021,2021-05-10,AZ,MIA,1,5,2,3,8,6,1,0,4,6,0,35,31,16,17,1,.319,.400,9.0,27,8,0,0,8,1,2,2,34,121,88,0.73,1.3333333333333333,0.8888888888888888,1.4166666666666667,0,2
634157,634157,2021,2021-05-10,MIA,AZ,0,2,5,-3,8,1,2,1,0,8,0,34,34,16,13,0,.303,.372,8.0,24,8,4,0,6,0,4,5,35,142,90,0.63,0.8888888888888888,1.5,1.625,2,0
634176,634176,2021,2021-05-10,BAL,BOS,1,4,1,3,9,0,1,2,2,7,0,34,31,17,14,0,.292,.379,9.0,27,4,0,1,11,0,1,1,32,113,81,0.72,1.2222222222222223,0.5555555555555556,1.2727272727272727,2,0
634176,634176,2021,2021-05-10,BOS,BAL,0,1,4,-3,4,2,0,0,0,11,1,32,30,6,6,0,.328,.439,8.0,24,9,2,0,7,2,4,4,34,131,91,0.69,0.5555555555555556,1.375,1.2,0,2
634181,634181,2021,2021-05-10,HOU,LAA,1,4,5,-1,10,6,0,0,6,6,0,42,36,16,23,0,.325,.424,9.0,27,9,5,0,11,2,5,5,42,163,107,0.66,1.7777777777777777,1.5555555555555556,1.4375,0,0
634181,634181,2021,2021-05-10,LAA,HOU,0,5,4,1,9,3,0,2,5,11,0,42,35,18,25,3,.320,.430,9.0,27,10,6,0,6,0,4,4,42,163,92,0.56,1.5555555555555556,1.7777777777777777,1.7857142857142858,0,0
634142,634142,2021,2021-05-11,LAD,SEA,1,6,4,2,9,1,1,2,2,15,1,36,33,18,14,1,.346,.406,9.0,27,4,1,0,12,3,4,4,31,121,78,0.64,1.3333333333333333,0.5555555555555556,1.1666666666666667,5,0
634142,634142,2021,2021-05-11,SEA,LAD,0,4,6,-2,4,0,0,3,1,12,0,31,30,13,1,0,.285,.372,8.0,24,9,2,1,15,2,6,6,36,149,99,0.66,0.5555555555555556,1.5,0.2,0,5
634144,634144,2021,2021-05-11,WSH,PHI,1,2,6,-4,7,1,0,1,4,8,1,39,34,11,17,0,.314,.380,9.0,27,9,8,0,8,1,6,6,45,190,117,0.62,1.3333333333333333,1.8888888888888888,1.4166666666666667,0,3
634144,634144,2021,2021-05-11,PHI,WSH,0,6,2,4,9,4,0,1,8,8,0,45,35,16,28,0,.306,.384,9.0,27,7,4,1,8,1,2,2,39,180,111,0.62,1.8888888888888888,1.3333333333333333,1.6470588235294117,3,0
634147,634147,2021,2021-05-11,CWS,MIN,1,9,3,6,11,1,0,2,4,5,1,37,31,18,12,1,.342,.396,9.0,27,9,2,2,11,1,3,3,40,149,99,0.66,1.7777777777777777,1.4444444444444444,0.75,4,0
634147,634147,2021,2021-05-11,MIN,CWS,0,3,9,-6,9,1,0,1,2,11,2,40,35,13,20,1,.313,.423,8.0,24,11,4,1,5,2,9,9,37,159,102,0.64,1.4444444444444444,2.0,1.5384615384615385,0,4
634149,634149,2021,2021-05-11,COL,SD,1,1,8,-7,3,1,0,0,1,4,0,30,29,4,7,2,.301,.391,9.0,27,10,6,0,7,1,8,8,44,164,91,0.55,0.4444444444444444,1.7777777777777777,1.75,0,0
634149,634149,2021,2021-05-11,SD,COL,0,8,1,7,10,1,1,1,6,7,0,44,36,16,14,1,.317,.366,9.0,27,3,1,0,4,0,1,1,30,115,77,0.67,1.7777777777777777,0.4444444444444444,0.875,0,0
634156,634156,2021,2021-05-11,HOU,LAA,1,5,1,4,8,0,0,2,3,10,0,35,32,14,13,0,.324,.425,9.0,27,3,2,0,10,1,1,1,30,108,72,0.67,1.2222222222222223,0.5555555555555556,1.1818181818181819,4,1
634156,634156,2021,2021-05-11,LAA,HOU,0,1,5,-4,3,0,0,1,2,10,0,30,28,6,7,0,.316,.424,8.0,24,8,3,0,10,2,5,5,35,122,82,0.67,0.5555555555555556,1.375,1.4,1,4
634159,634159,2021,2021-05-11,MIL,STL,1,1,6,-5,6,4,0,0,5,12,1,44,38,10,27,0,.298,.362,11.0,33,5,3,2,9,2,5,6,44,166,106,0.64,1.0909090909090908,0.9090909090909091,2.25,0,6
634159,634159,2021,2021-05-11,STL,MIL,0,6,1,5,5,1,0,2,3,9,2,44,38,12,17,1,.304,.402,11.0,33,6,5,1,12,0,1,1,44,170,107,0.63,0.9090909090909091,1.0909090909090908,1.7,6,0
634163,634163,2021,2021-05-11,ATL,TOR,1,3,5,-2,7,1,0,2,1,13,1,35,33,14,11,0,.315,.420,9.0,27,11,1,1,10,1,5,5,39,152,100,0.66,1.0,1.4444444444444444,1.2222222222222223,0,3
634163,634163,2021,2021-05-11,TOR,ATL,0,5,3,2,11,1,0,1,1,10,1,39,37,15,20,1,.308,.406,9.0,27,7,1,1,13,2,3,3,35,153,97,0.63,1.4444444444444444,1.0,1.5384615384615385,3,0
634164,634164,2021,2021-05-11,SF,TEX,1,4,2,2,4,1,0,0,6,11,1,35,28,5,15,0,.315,.402,9.0,27,4,3,1,12,1,1,2,35,138,80,0.58,1.2222222222222223,0.8888888888888888,1.3636363636363635,0,1
634164,634164,2021,2021-05-11,TEX,SF,0,2,4,-2,4,0,0,1,3,12,1,35,31,7,10,2,.313,.396,8.0,24,4,6,1,11,0,2,4,35,144,89,0.62,0.8888888888888888,1.375,1.25,1,0
634169,634169,2021,2021-05-11,TB,NYY,1,1,3,-2,3,1,0,1,3,11,0,33,30,7,10,0,.301,.364,9.0,27,7,2,2,6,2,2,3,36,147,85,0.58,0.6666666666666666,1.2222222222222223,1.6666666666666667,0,1
634169,634169,2021,2021-05-11,NYY,TB,0,3,1,2,7,2,0,2,2,6,2,36,32,15,12,0,.320,.384,9.0,27,3,3,0,11,1,1,1,33,136,88,0.65,1.2222222222222223,0.6666666666666666,1.0909090909090908,1,0
634170,634170,2021,2021-05-11,NYM,BAL,1,3,2,1,10,0,0,0,3,5,0,36,32,10,17,0,.332,.356,9.0,27,8,3,0,8,0,2,2,38,139,94,0.68,1.4444444444444444,1.2222222222222223,1.3076923076923077,3,2
634170,634170,2021,2021-05-11,BAL,NYM,0,2,3,-1,8,0,1,0,3,8,0,38,33,10,18,0,.292,.377,8.333333333333334,25,10,3,0,5,0,3,3,36,122,81,0.66,1.2222222222222223,1.5599999999999998,1.6363636363636365,2,3
634174,634174,2021,2021-05-11,PIT,CIN,1,7,2,5,8,3,1,1,5,8,1,38,32,16,21,1,.307,.350,9.0,27,8,2,0,6,1,2,2,35,138,87,0.63,1.5555555555555556,1.1111111111111112,1.5,3,1
634174,634174,2021,2021-05-11,CIN,PIT,0,2,7,-5,8,2,0,1,2,6,0,35,33,13,10,0,.324,.432,8.0,24,8,5,1,8,1,7,7,38,150,87,0.58,1.1111111111111112,1.75,1.0,1,3
634179,634179,2021,2021-05-11,DET,KC,1,8,7,1,12,0,2,0,6,9,3,46,36,16,23,1,.284,.353,9.0,27,10,5,1,11,1,4,7,42,158,103,0.65,2.3333333333333335,1.7777777777777777,1.0952380952380953,1,7
634179,634179,2021,2021-05-11,KC,DET,0,7,8,-1,10,2,0,1,5,11,1,42,36,15,24,0,.305,.385,8.666666666666666,26,12,6,3,9,0,8,8,46,186,114,0.61,1.7777777777777777,2.4230769230769234,1.5,7,1
634180,634180,2021,2021-05-11,AZ,MIA,1,11,3,8,15,4,2,2,4,7,0,41,36,29,10,0,.323,.412,9.0,27,7,2,0,10,1,3,3,36,139,91,0.65,2.111111111111111,1.0,0.5263157894736842,5,3
634180,634180,2021,2021-05-11,MIA,AZ,0,3,11,-8,7,4,0,1,2,10,0,36,34,14,12,1,.302,.373,8.0,24,15,4,0,7,2,11,11,41,154,97,0.63,1.0,2.375,1.3333333333333333,3,5
634189,634189,2021,2021-05-11,CLE,CHC,1,3,2,1,5,0,0,2,0,9,1,29,28,11,4,1,.284,.384,9.0,27,11,4,1,10,1,2,2,39,152,95,0.63,0.6666666666666666,1.7777777777777777,0.6666666666666666,0,0
634189,634189,2021,2021-05-11,CHC,CLE,0,2,3,-1,11,3,0,1,4,10,1,39,34,17,24,0,.315,.396,8.0,24,5,0,1,9,2,3,3,29,126,82,0.65,1.7777777777777777,0.75,1.5,0,0
634202,634202,2021,2021-05-11,BOS,ATH,1,2,3,-1,4,0,0,1,2,11,0,33,30,7,8,0,.325,.434,9.0,27,7,3,0,8,0,3,3,36,161,101,0.63,0.6666666666666666,1.1111111111111112,1.3333333333333333,1,2
634202,634202,2021,2021-05-11,ATH,BOS,0,3,2,1,7,1,0,0,3,8,0,36,33,8,15,0,.307,.384,9.0,27,4,2,0,11,1,2,2,33,119,82,0.69,1.1111111111111112,0.6666666666666666,1.5,2,1
634128,634128,2021,2021-05-12,NYM,BAL,1,7,1,6,10,2,1,0,2,8,0,36,34,14,13,2,.332,.357,9.0,27,5,5,0,5,0,1,1,36,129,79,0.61,1.3333333333333333,1.1111111111111112,1.0833333333333333,0,1
634128,634128,2021,2021-05-12,BAL,NYM,0,1,7,-6,5,1,0,0,5,5,0,36,31,6,18,0,.292,.372,8.0,24,10,2,0,8,0,7,7,36,125,83,0.66,1.1111111111111112,1.5,1.8,1,0
634129,634129,2021,2021-05-12,CLE,CHC,1,2,1,1,7,3,0,0,5,9,0,38,32,10,18,0,.285,.382,10.0,30,9,6,1,12,0,1,1,45,190,110,0.58,1.2,1.6,1.5,1,0
634129,634129,2021,2021-05-12,CHC,CLE,0,1,2,-1,9,2,0,0,6,12,1,45,38,11,29,0,.316,.393,9.666666666666666,29,7,5,0,9,0,1,2,38,134,86,0.64,1.6,1.2413793103448276,1.8125,0,1
634137,634137,2021,2021-05-12,PIT,CIN,1,1,5,-4,7,0,0,0,2,14,0,39,37,7,21,1,.304,.345,10.0,30,11,3,0,7,1,4,5,44,170,104,0.61,0.9,1.4,2.3333333333333335,0,4
634137,634137,2021,2021-05-12,CIN,PIT,0,5,1,4,11,1,0,1,3,7,0,44,41,15,25,0,.324,.430,10.0,30,7,2,0,14,0,1,1,39,172,111,0.65,1.4,0.9,1.7857142857142858,4,0
634140,634140,2021,2021-05-12,LAD,SEA,1,7,1,6,11,3,0,1,4,5,0,40,36,17,20,0,.346,.408,9.0,27,2,1,0,8,0,1,1,30,113,80,0.71,1.6666666666666667,0.3333333333333333,1.3333333333333333,1,0
634140,634140,2021,2021-05-12,SEA,LAD,0,1,7,-6,2,0,0,0,1,8,0,30,29,2,3,0,.281,.364,8.0,24,11,4,0,5,1,7,7,40,166,100,0.6,0.3333333333333333,1.875,1.0,0,1
634151,634151,2021,2021-05-12,WSH,PHI,1,2,5,-3,10,2,1,0,3,11,0,43,40,14,23,0,.314,.378,10.0,30,13,3,1,8,1,4,5,44,169,106,0.63,1.3,1.7,1.7692307692307692,0,4
634151,634151,2021,2021-05-12,PHI,WSH,0,5,2,3,13,1,0,1,3,8,1,44,39,17,20,1,.309,.386,10.0,30,10,3,0,11,0,2,2,43,162,104,0.64,1.7,1.3,1.1764705882352942,4,0
634154,634154,2021,2021-05-12,BOS,ATH,1,1,4,-3,5,4,0,0,4,10,0,36,32,9,21,0,.323,.431,9.0,27,8,1,0,12,1,4,4,35,137,88,0.64,1.0,1.0,2.3333333333333335,0,0
634154,634154,2021,2021-05-12,ATH,BOS,0,4,1,3,8,4,0,1,1,12,0,35,34,15,9,0,.306,.386,9.0,27,5,4,0,10,0,1,1,36,149,96,0.64,1.0,1.0,1.0,0,0
634160,634160,2021,2021-05-12,CWS,MIN,1,13,8,5,14,3,2,2,4,10,1,43,38,27,17,1,.345,.407,9.0,27,13,3,0,6,1,7,8,41,154,100,0.65,2.111111111111111,1.7777777777777777,0.8947368421052632,0,1
634160,634160,2021,2021-05-12,MIN,CWS,0,8,13,-5,13,2,0,1,3,6,0,41,38,18,17,0,.315,.425,8.0,24,14,4,1,10,2,10,13,43,187,115,0.61,1.7777777777777777,2.375,1.0625,1,0
634172,634172,2021,2021-05-12,HOU,LAA,1,9,1,8,12,0,0,5,1,7,0,37,36,27,5,0,.325,.434,9.0,27,6,1,0,6,0,1,1,34,125,97,0.78,1.4444444444444444,0.7777777777777778,0.38461538461538464,4,1
634172,634172,2021,2021-05-12,LAA,HOU,0,1,9,-8,6,1,0,0,1,6,0,34,32,7,10,0,.313,.419,8.0,24,12,1,0,7,5,9,9,37,148,97,0.66,0.7777777777777778,1.625,1.4285714285714286,1,4
634183,634183,2021,2021-05-12,AZ,MIA,1,2,3,-1,7,1,0,1,0,10,0,33,33,11,10,1,.321,.410,9.0,27,11,2,0,8,2,3,3,39,127,84,0.66,0.7777777777777778,1.4444444444444444,1.4285714285714286,0,0
634183,634183,2021,2021-05-12,MIA,AZ,0,3,2,1,11,0,0,2,2,8,0,39,36,17,21,0,.303,.376,9.0,27,7,0,0,10,1,2,2,33,125,87,0.7,1.4444444444444444,0.7777777777777778,1.6153846153846154,0,0
634186,634186,2021,2021-05-12,DET,KC,1,4,2,2,8,1,1,0,3,11,0,35,32,11,18,1,.285,.353,9.0,27,3,3,2,6,0,2,2,34,136,79,0.58,1.2222222222222223,0.8888888888888888,1.6363636363636365,0,0
634186,634186,2021,2021-05-12,KC,DET,0,2,4,-2,3,1,0,0,3,6,2,34,28,4,12,0,.304,.379,8.0,24,8,3,0,11,0,4,4,35,137,88,0.64,0.8888888888888888,1.375,1.5,0,0
634198,634198,2021,2021-05-12,MIL,STL,1,4,1,3,5,1,0,1,5,7,1,34,28,9,11,1,.299,.361,9.0,27,4,2,0,12,1,1,1,33,131,94,0.72,1.2222222222222223,0.6666666666666666,1.0,3,1
634198,634198,2021,2021-05-12,STL,MIL,0,1,4,-3,4,1,0,1,2,12,0,33,30,8,10,0,.301,.399,8.0,24,5,5,1,7,1,3,4,34,140,81,0.58,0.6666666666666666,1.375,1.6666666666666667,1,3
634208,634208,2021,2021-05-12,COL,SD,1,3,5,-2,9,2,0,0,4,5,0,34,29,11,14,2,.303,.391,7.0,21,4,3,1,8,1,1,5,30,115,72,0.63,1.8571428571428572,1.1428571428571428,1.0769230769230769,0,0
634208,634208,2021,2021-05-12,SD,COL,0,5,3,2,4,0,0,1,3,8,1,30,26,7,9,1,.316,.364,7.0,21,9,4,0,5,0,2,3,34,156,100,0.64,1.1428571428571428,1.8571428571428572,1.125,0,0
634210,634210,2021,2021-05-12,TB,NYY,1,0,1,-1,4,2,0,0,0,13,0,30,30,6,7,0,.298,.361,9.0,27,6,1,0,10,0,1,1,32,138,85,0.62,0.4444444444444444,0.7777777777777778,1.75,0,1
634210,634210,2021,2021-05-12,NYY,TB,0,1,0,1,6,1,0,0,1,10,0,32,30,7,9,0,.317,.380,9.0,27,4,0,0,13,0,0,0,30,121,81,0.67,0.7777777777777778,0.4444444444444444,1.2857142857142858,1,0
634238,634238,2021,2021-05-12,ATL,TOR,1,1,4,-3,5,1,0,1,2,8,0,34,32,9,9,0,.312,.416,9.0,27,5,3,0,7,2,4,4,33,133,82,0.62,0.7777777777777778,0.8888888888888888,1.2857142857142858,0,3
