ticker,event_ticker,result,volume_fp,liquidity_dollars,close_time,previous_yes_ask_dollars
KXMLBGAME-26AUG191835NYYBAL-BAL,KXMLBGAME-26AUG191835NYYBAL,no,1665091.49,0.0000,2026-08-20T01:54:37Z,1.0000
KXMLBGAME-26AUG191805MIAPHI-PHI,KXMLBGAME-26AUG191805MIAPHI,yes,1266012.33,0.0000,2026-08-20T00:44:33Z,1.0000
KXMLBGAME-26AUG191805MIAPHI-MIA,KXMLBGAME-26AUG191805MIAPHI,no,1543587.97,0.0000,2026-08-20T00:44:33Z,1.0000
KXMLBGAME-26AUG191610AZBOS-BOS,KXMLBGAME-26AUG191610AZBOS,no,4313445.55,0.0000,2026-08-19T23:34:31Z,1.0000
KXMLBGAME-26AUG191610AZBOS-AZ,KXMLBGAME-26AUG191610AZBOS,yes,6072066.31,0.0000,2026-08-19T23:34:31Z,1.0000
KXMLBGAME-26AUG191420CWSCHC-CWS,KXMLBGAME-26AUG191420CWSCHC,yes,1765025.57,0.0000,2026-08-19T20:57:34Z,1.0000
KXMLBGAME-26AUG191420CWSCHC-CHC,KXMLBGAME-26AUG191420CWSCHC,no,4017818.53,0.0000,2026-08-19T20:57:34Z,1.0000
KXMLBGAME-26AUG191340ATLMIN-MIN,KXMLBGAME-26AUG191340ATLMIN,yes,1458442.06,0.0000,2026-08-19T20:39:42Z,1.0000
KXMLBGAME-26AUG191340ATLMIN-ATL,KXMLBGAME-26AUG191340ATLMIN,no,2751870.25,0.0000,2026-08-19T20:39:42Z,1.0000
KXMLBGAME-26AUG191310SDNYM-SD,KXMLBGAME-26AUG191310SDNYM,no,3205676.13,0.0000,2026-08-19T20:04:35Z,1.0000
KXMLBGAME-26AUG191310SDNYM-NYM,KXMLBGAME-26AUG191310SDNYM,yes,1726627.91,0.0000,2026-08-19T20:04:35Z,1.0000
KXMLBGAME-26AUG191235DETPIT-PIT,KXMLBGAME-26AUG191235DETPIT,yes,2556751.68,0.0000,2026-08-19T19:34:34Z,1.0000
KXMLBGAME-26AUG191235DETPIT-DET,KXMLBGAME-26AUG191235DETPIT,no,2370119.11,0.0000,2026-08-19T19:34:34Z,1.0000
KXMLBGAME-26AUG182040LADCOL-LAD,KXMLBGAME-26AUG182040LADCOL,yes,3149053.01,0.0000,2026-08-19T03:44:28Z,1.0000
KXMLBGAME-26AUG182040LADCOL-COL,KXMLBGAME-26AUG182040LADCOL,no,1977970.78,0.0000,2026-08-19T03:44:28Z,1.0000
KXMLBGAME-26AUG182005WSHTEX-WSH,KXMLBGAME-26AUG182005WSHTEX,no,660277.46,0.0000,2026-08-19T02:49:37Z,1.0000
KXMLBGAME-26AUG182005WSHTEX-TEX,KXMLBGAME-26AUG182005WSHTEX,yes,475692.26,0.0000,2026-08-19T02:49:37Z,1.0000
KXMLBGAME-26AUG182005CWSCHC-CWS,KXMLBGAME-26AUG182005CWSCHC,no,3061987.94,0.0000,2026-08-19T04:44:28Z,1.0000
KXMLBGAME-26AUG182005CWSCHC-CHC,KXMLBGAME-26AUG182005CWSCHC,yes,2472664.05,0.0000,2026-08-19T04:44:28Z,1.0000
KXMLBGAME-26AUG182010LAAHOU-LAA,KXMLBGAME-26AUG182010LAAHOU,yes,631783.54,0.0000,2026-08-19T02:59:52Z,1.0000
KXMLBGAME-26AUG182010LAAHOU-HOU,KXMLBGAME-26AUG182010LAAHOU,no,1161618.89,0.0000,2026-08-19T02:59:52Z,1.0000
KXMLBGAME-26AUG181940ATHKC-KC,KXMLBGAME-26AUG181940ATHKC,yes,838905.64,0.0000,2026-08-19T02:29:41Z,1.0000
KXMLBGAME-26AUG181940ATHKC-ATH,KXMLBGAME-26AUG181940ATHKC,no,683092.84,0.0000,2026-08-19T02:29:41Z,1.0000
KXMLBGAME-26AUG181940ATLMIN-MIN,KXMLBGAME-26AUG181940ATLMIN,yes,616879.16,0.0000,2026-08-19T02:04:41Z,1.0000
KXMLBGAME-26AUG181940ATLMIN-ATL,KXMLBGAME-26AUG181940ATLMIN,no,1842294.31,0.0000,2026-08-19T02:04:41Z,1.0000
KXMLBGAME-26AUG181940SEAMIL-SEA,KXMLBGAME-26AUG181940SEAMIL,no,593814.81,0.0000,2026-08-19T02:54:27Z,1.0000
KXMLBGAME-26AUG181940SEAMIL-MIL,KXMLBGAME-26AUG181940SEAMIL,yes,954765.60,0.0000,2026-08-19T02:54:27Z,1.0000
KXMLBGAME-26AUG181910AZBOS-BOS,KXMLBGAME-26AUG181910AZBOS,yes,601514.81,0.0000,2026-08-19T02:09:43Z,1.0000
KXMLBGAME-26AUG181910AZBOS-AZ,KXMLBGAME-26AUG181910AZBOS,no,754612.36,0.0000,2026-08-19T02:09:43Z,1.0000
KXMLBGAME-26AUG181910SDNYM-SD,KXMLBGAME-26AUG181910SDNYM,yes,1368608.12,0.0000,2026-08-19T02:19:39Z,1.0000
KXMLBGAME-26AUG181910SDNYM-NYM,KXMLBGAME-26AUG181910SDNYM,no,998819.89,0.0000,2026-08-19T02:19:39Z,1.0000
KXMLBGAME-26AUG181840SFCLE-SF,KXMLBGAME-26AUG181840SFCLE,no,693094.92,0.0000,2026-08-19T01:24:34Z,1.0000
KXMLBGAME-26AUG181840SFCLE-CLE,KXMLBGAME-26AUG181840SFCLE,yes,490638.71,0.0000,2026-08-19T01:24:34Z,1.0000
KXMLBGAME-26AUG181840DETPIT-PIT,KXMLBGAME-26AUG181840DETPIT,yes,477971.31,0.0000,2026-08-19T00:49:48Z,1.0000
KXMLBGAME-26AUG181840DETPIT-DET,KXMLBGAME-26AUG181840DETPIT,no,881473.93,0.0000,2026-08-19T00:49:48Z,1.0000
KXMLBGAME-26AUG181840TORTB-TOR,KXMLBGAME-26AUG181840TORTB,yes,919050.36,0.0000,2026-08-19T01:29:43Z,1.0000
KXMLBGAME-26AUG181840TORTB-TB,KXMLBGAME-26AUG181840TORTB,no,1818107.59,0.0000,2026-08-19T01:29:43Z,1.0000
KXMLBGAME-26AUG181835NYYBAL-NYY,KXMLBGAME-26AUG181835NYYBAL,yes,2438359.62,0.0000,2026-08-19T01:24:34Z,1.0000
KXMLBGAME-26AUG181835NYYBAL-BAL,KXMLBGAME-26AUG181835NYYBAL,no,1366699.84,0.0000,2026-08-19T01:24:34Z,1.0000
KXMLBGAME-26AUG181840STLCIN-STL,KXMLBGAME-26AUG181840STLCIN,yes,839198.42,0.0000,2026-08-19T01:09:42Z,1.0000
KXMLBGAME-26AUG181840STLCIN-CIN,KXMLBGAME-26AUG181840STLCIN,no,376581.47,0.0000,2026-08-19T01:09:42Z,1.0000
KXMLBGAME-26AUG181840MIAPHI-PHI,KXMLBGAME-26AUG181840MIAPHI,yes,1235943.50,0.0000,2026-08-19T01:49:38Z,1.0000
KXMLBGAME-26AUG181840MIAPHI-MIA,KXMLBGAME-26AUG181840MIAPHI,no,1421330.64,0.0000,2026-08-19T01:49:38Z,1.0000
KXMLBGAME-26AUG172040LADCOL-LAD,KXMLBGAME-26AUG172040LADCOL,yes,1401737.64,0.0000,2026-08-18T03:34:26Z,1.0000
KXMLBGAME-26AUG172040LADCOL-COL,KXMLBGAME-26AUG172040LADCOL,no,1162106.98,0.0000,2026-08-18T03:34:26Z,1.0000
KXMLBGAME-26AUG172005CWSCHC-CWS,KXMLBGAME-26AUG172005CWSCHC,no,3906173.86,0.0000,2026-08-18T03:29:40Z,1.0000
KXMLBGAME-26AUG172005CWSCHC-CHC,KXMLBGAME-26AUG172005CWSCHC,yes,3832624.21,0.0000,2026-08-18T03:29:40Z,1.0000
KXMLBGAME-26AUG171940ATHKC-KC,KXMLBGAME-26AUG171940ATHKC,yes,477295.60,0.0000,2026-08-18T02:29:54Z,1.0000
KXMLBGAME-26AUG171940ATHKC-ATH,KXMLBGAME-26AUG171940ATHKC,no,943659.73,0.0000,2026-08-18T02:29:54Z,1.0000
KXMLBGAME-26AUG171940ATLMIN-MIN,KXMLBGAME-26AUG171940ATLMIN,yes,1155911.49,0.0000,2026-08-18T03:19:51Z,1.0000
KXMLBGAME-26AUG171940ATLMIN-ATL,KXMLBGAME-26AUG171940ATLMIN,no,3738710.31,0.0000,2026-08-18T03:19:51Z,1.0000
KXMLBGAME-26AUG171910AZBOS-BOS,KXMLBGAME-26AUG171910AZBOS,yes,736667.56,0.0000,2026-08-18T02:09:41Z,1.0000
KXMLBGAME-26AUG171910AZBOS-AZ,KXMLBGAME-26AUG171910AZBOS,no,837537.66,0.0000,2026-08-18T02:09:41Z,1.0000
KXMLBGAME-26AUG171910SDNYM-SD,KXMLBGAME-26AUG171910SDNYM,no,1358783.89,0.0000,2026-08-18T01:39:45Z,1.0000
KXMLBGAME-26AUG171910SDNYM-NYM,KXMLBGAME-26AUG171910SDNYM,yes,814292.19,0.0000,2026-08-18T01:39:45Z,1.0000
KXMLBGAME-26AUG171905DETPIT-PIT,KXMLBGAME-26AUG171905DETPIT,no,1617702.65,0.0000,2026-08-18T02:34:27Z,1.0000
KXMLBGAME-26AUG171905DETPIT-DET,KXMLBGAME-26AUG171905DETPIT,yes,1741961.10,0.0000,2026-08-18T02:34:27Z,1.0000
KXMLBGAME-26AUG171840STLCING2-STL,KXMLBGAME-26AUG171840STLCING2,no,2688253.38,0.0000,2026-08-18T01:39:43Z,1.0000
KXMLBGAME-26AUG171840STLCING2-CIN,KXMLBGAME-26AUG171840STLCING2,yes,2153749.99,0.0000,2026-08-18T01:39:43Z,1.0000
KXMLBGAME-26AUG171840MIAPHI-PHI,KXMLBGAME-26AUG171840MIAPHI,yes,1348709.66,0.0000,2026-08-18T01:59:46Z,1.0000
KXMLBGAME-26AUG171840MIAPHI-MIA,KXMLBGAME-26AUG171840MIAPHI,no,2159693.31,0.0000,2026-08-18T01:59:46Z,1.0000
KXMLBGAME-26AUG171805BALTB-TB,KXMLBGAME-26AUG171805BALTB,yes,3386233.89,0.0000,2026-08-18T01:09:38Z,1.0000
KXMLBGAME-26AUG171805BALTB-BAL,KXMLBGAME-26AUG171805BALTB,no,3542661.84,0.0000,2026-08-18T01:09:38Z,1.0000
KXMLBGAME-26AUG171340STLCING1-STL,KXMLBGAME-26AUG171340STLCING1,yes,3559268.04,0.0000,2026-08-17T20:29:54Z,1.0000
KXMLBGAME-26AUG171340STLCING1-CIN,KXMLBGAME-26AUG171340STLCING1,no,2070380.27,0.0000,2026-08-17T20:29:54Z,1.0000
KXMLBGAME-26AUG161920SEAHOU-SEA,KXMLBGAME-26AUG161920SEAHOU,yes,5052428.30,0.0000,2026-08-17T02:24:25Z,1.0000
KXMLBGAME-26AUG161920SEAHOU-HOU,KXMLBGAME-26AUG161920SEAHOU,no,6500940.28,0.0000,2026-08-17T02:24:25Z,1.0000
KXMLBGAME-26AUG161605COLSF-SF,KXMLBGAME-26AUG161605COLSF,no,2092156.75,0.0000,2026-08-16T23:19:39Z,1.0000
KXMLBGAME-26AUG161605COLSF-COL,KXMLBGAME-26AUG161605COLSF,yes,2075659.36,0.0000,2026-08-16T23:19:39Z,1.0000
KXMLBGAME-26AUG161610MILLAD-MIL,KXMLBGAME-26AUG161610MILLAD,yes,2748702.25,0.0000,2026-08-16T23:09:34Z,1.0000
KXMLBGAME-26AUG161610MILLAD-LAD,KXMLBGAME-26AUG161610MILLAD,no,3436116.25,0.0000,2026-08-16T23:09:34Z,1.0000
KXMLBGAME-26AUG161605TEXATH-TEX,KXMLBGAME-26AUG161605TEXATH,no,1540805.50,0.0000,2026-08-16T22:49:38Z,1.0000
KXMLBGAME-26AUG161605TEXATH-ATH,KXMLBGAME-26AUG161605TEXATH,yes,843749.95,0.0000,2026-08-16T22:49:38Z,1.0000
KXMLBGAME-26AUG161607KCLAA-LAA,KXMLBGAME-26AUG161607KCLAA,no,668767.41,0.0000,2026-08-16T22:29:52Z,1.0000
KXMLBGAME-26AUG161607KCLAA-KC,KXMLBGAME-26AUG161607KCLAA,yes,1044531.43,0.0000,2026-08-16T22:29:52Z,1.0000
KXMLBGAME-26AUG161515STLCHC-STL,KXMLBGAME-26AUG161515STLCHC,yes,1128961.05,0.0000,2026-08-16T22:24:31Z,1.0000
KXMLBGAME-26AUG161515STLCHC-CHC,KXMLBGAME-26AUG161515STLCHC,no,1258149.53,0.0000,2026-08-16T22:24:31Z,1.0000
KXMLBGAME-26AUG161410PHIMIN-PHI,KXMLBGAME-26AUG161410PHIMIN,yes,2378633.46,0.0000,2026-08-16T21:19:39Z,1.0000
KXMLBGAME-26AUG161410PHIMIN-MIN,KXMLBGAME-26AUG161410PHIMIN,no,1362450.44,0.0000,2026-08-16T21:19:39Z,1.0000
KXMLBGAME-26AUG161335BOSPIT-PIT,KXMLBGAME-26AUG161335BOSPIT,yes,1122960.73,0.0000,2026-08-16T22:54:26Z,1.0000
KXMLBGAME-26AUG161335BOSPIT-BOS,KXMLBGAME-26AUG161335BOSPIT,no,2834600.67,0.0000,2026-08-16T22:54:26Z,1.0000
KXMLBGAME-26AUG161340MIACIN-MIA,KXMLBGAME-26AUG161340MIACIN,yes,948641.19,0.0000,2026-08-16T20:44:32Z,1.0000
KXMLBGAME-26AUG161340MIACIN-CIN,KXMLBGAME-26AUG161340MIACIN,no,645174.46,0.0000,2026-08-16T20:44:32Z,1.0000
KXMLBGAME-26AUG161340SDCLE-SD,KXMLBGAME-26AUG161340SDCLE,yes,1442578.94,0.0000,2026-08-16T23:39:38Z,1.0000
KXMLBGAME-26AUG161340SDCLE-CLE,KXMLBGAME-26AUG161340SDCLE,no,827278.89,0.0000,2026-08-16T23:39:38Z,1.0000
KXMLBGAME-26AUG161337NYYTOR-TOR,KXMLBGAME-26AUG161337NYYTOR,no,2233430.86,0.0000,2026-08-16T20:39:46Z,1.0000
KXMLBGAME-26AUG161337NYYTOR-NYY,KXMLBGAME-26AUG161337NYYTOR,yes,2108790.56,0.0000,2026-08-16T20:39:46Z,1.0000
KXMLBGAME-26AUG161340WSHNYM-WSH,KXMLBGAME-26AUG161340WSHNYM,no,874978.35,0.0000,2026-08-16T20:14:34Z,1.0000
KXMLBGAME-26AUG161340WSHNYM-NYM,KXMLBGAME-26AUG161340WSHNYM,yes,713904.14,0.0000,2026-08-16T20:14:34Z,1.0000
KXMLBGAME-26AUG161335AZATL-AZ,KXMLBGAME-26AUG161335AZATL,no,1629536.05,0.0000,2026-08-16T20:04:32Z,1.0000
KXMLBGAME-26AUG161335AZATL-ATL,KXMLBGAME-26AUG161335AZATL,yes,1399261.74,0.0000,2026-08-16T20:04:32Z,1.0000
KXMLBGAME-26AUG161340CWSDET-DET,KXMLBGAME-26AUG161340CWSDET,no,1088014.51,0.0000,2026-08-16T20:34:32Z,1.0000
KXMLBGAME-26AUG161340CWSDET-CWS,KXMLBGAME-26AUG161340CWSDET,yes,1529891.98,0.0000,2026-08-16T20:34:32Z,1.0000
KXMLBGAME-26AUG161215BALTB-TB,KXMLBGAME-26AUG161215BALTB,no,2588140.00,0.0000,2026-08-16T19:14:33Z,1.0000
KXMLBGAME-26AUG161215BALTB-BAL,KXMLBGAME-26AUG161215BALTB,yes,1991225.14,0.0000,2026-08-16T19:14:33Z,1.0000
KXMLBGAME-26AUG152138KCLAA-LAA,KXMLBGAME-26AUG152138KCLAA,yes,1421946.82,0.0000,2026-08-16T03:49:36Z,1.0000
KXMLBGAME-26AUG152138KCLAA-KC,KXMLBGAME-26AUG152138KCLAA,no,2152587.10,0.0000,2026-08-16T03:49:36Z,1.0000
KXMLBGAME-26AUG152140TEXATH-TEX,KXMLBGAME-26AUG152140TEXATH,yes,2552530.77,0.0000,2026-08-16T04:29:49Z,1.0000
KXMLBGAME-26AUG152140TEXATH-ATH,KXMLBGAME-26AUG152140TEXATH,no,2499791.94,0.0000,2026-08-16T04:29:49Z,1.0000
KXMLBGAME-26AUG151915BOSPIT-PIT,KXMLBGAME-26AUG151915BOSPIT,no,965363.21,0.0000,2026-08-16T02:04:29Z,1.0000
KXMLBGAME-26AUG151915BOSPIT-BOS,KXMLBGAME-26AUG151915BOSPIT,yes,1471234.97,0.0000,2026-08-16T02:04:29Z,1.0000
KXMLBGAME-26AUG151910SDCLE-SD,KXMLBGAME-26AUG151910SDCLE,no,1113941.31,0.0000,2026-08-16T01:44:31Z,1.0000
KXMLBGAME-26AUG151910SDCLE-CLE,KXMLBGAME-26AUG151910SDCLE,yes,411537.44,0.0000,2026-08-16T01:44:31Z,1.0000
KXMLBGAME-26AUG151910PHIMIN-PHI,KXMLBGAME-26AUG151910PHIMIN,yes,1050008.64,0.0000,2026-08-16T02:04:29Z,1.0000
KXMLBGAME-26AUG151910PHIMIN-MIN,KXMLBGAME-26AUG151910PHIMIN,no,778682.47,0.0000,2026-08-16T02:04:29Z,1.0000
KXMLBGAME-26AUG151910SEAHOU-SEA,KXMLBGAME-26AUG151910SEAHOU,yes,513445.03,0.0000,2026-08-16T01:59:49Z,1.0000
KXMLBGAME-26AUG151910SEAHOU-HOU,KXMLBGAME-26AUG151910SEAHOU,no,1417679.90,0.0000,2026-08-16T01:59:49Z,1.0000
KXMLBGAME-26AUG151915AZATL-AZ,KXMLBGAME-26AUG151915AZATL,yes,536462.85,0.0000,2026-08-16T02:04:28Z,1.0000
KXMLBGAME-26AUG151915AZATL-ATL,KXMLBGAME-26AUG151915AZATL,no,953351.71,0.0000,2026-08-16T02:04:28Z,1.0000
KXMLBGAME-26AUG151915MILLAD-MIL,KXMLBGAME-26AUG151915MILLAD,yes,1249218.31,0.0000,2026-08-16T01:49:41Z,1.0000
KXMLBGAME-26AUG151915MILLAD-LAD,KXMLBGAME-26AUG151915MILLAD,no,2402127.56,0.0000,2026-08-16T01:49:41Z,1.0000
KXMLBGAME-26AUG151840MIACIN-MIA,KXMLBGAME-26AUG151840MIACIN,yes,1180239.67,0.0000,2026-08-16T01:44:32Z,1.0000
KXMLBGAME-26AUG151840MIACIN-CIN,KXMLBGAME-26AUG151840MIACIN,no,835114.61,0.0000,2026-08-16T01:44:32Z,1.0000
KXMLBGAME-26AUG151810BALTB-TB,KXMLBGAME-26AUG151810BALTB,no,2759195.74,0.0000,2026-08-16T01:19:41Z,1.0000
KXMLBGAME-26AUG151810BALTB-BAL,KXMLBGAME-26AUG151810BALTB,yes,1549057.30,0.0000,2026-08-16T01:19:41Z,1.0000
KXMLBGAME-26AUG151610WSHNYM-WSH,KXMLBGAME-26AUG151610WSHNYM,no,2260741.16,0.0000,2026-08-15T23:09:35Z,1.0000
KXMLBGAME-26AUG151610WSHNYM-NYM,KXMLBGAME-26AUG151610WSHNYM,yes,2175957.49,0.0000,2026-08-15T23:09:35Z,1.0000
KXMLBGAME-26AUG151605COLSF-SF,KXMLBGAME-26AUG151605COLSF,yes,835284.82,0.0000,2026-08-15T22:34:29Z,1.0000
KXMLBGAME-26AUG151605COLSF-COL,KXMLBGAME-26AUG151605COLSF,no,956213.31,0.0000,2026-08-15T22:34:29Z,1.0000
KXMLBGAME-26AUG151507NYYTOR-TOR,KXMLBGAME-26AUG151507NYYTOR,yes,1949891.17,0.0000,2026-08-15T21:54:31Z,1.0000
KXMLBGAME-26AUG151507NYYTOR-NYY,KXMLBGAME-26AUG151507NYYTOR,no,2277917.47,0.0000,2026-08-15T21:54:31Z,1.0000
KXMLBGAME-26AUG151420STLCHC-STL,KXMLBGAME-26AUG151420STLCHC,yes,1981421.77,0.0000,2026-08-15T21:04:38Z,1.0000
KXMLBGAME-26AUG151420STLCHC-CHC,KXMLBGAME-26AUG151420STLCHC,no,2226972.06,0.0000,2026-08-15T21:04:38Z,1.0000
KXMLBGAME-26AUG151310CWSDET-DET,KXMLBGAME-26AUG151310CWSDET,no,2290416.20,0.0000,2026-08-15T19:49:41Z,1.0000
KXMLBGAME-26AUG151310CWSDET-CWS,KXMLBGAME-26AUG151310CWSDET,yes,1888283.64,0.0000,2026-08-15T19:49:41Z,1.0000
KXMLBGAME-26AUG142210MILLAD-MIL,KXMLBGAME-26AUG142210MILLAD,no,3412544.93,0.0000,2026-08-15T04:49:38Z,1.0000
KXMLBGAME-26AUG142210MILLAD-LAD,KXMLBGAME-26AUG142210MILLAD,yes,3036866.76,0.0000,2026-08-15T04:49:38Z,1.0000
KXMLBGAME-26AUG142215COLSF-SF,KXMLBGAME-26AUG142215COLSF,no,1950691.55,0.0000,2026-08-15T04:54:26Z,1.0000
KXMLBGAME-26AUG142215COLSF-COL,KXMLBGAME-26AUG142215COLSF,yes,1429140.24,0.0000,2026-08-15T04:54:26Z,1.0000
KXMLBGAME-26AUG142138KCLAA-LAA,KXMLBGAME-26AUG142138KCLAA,no,1922223.17,0.0000,2026-08-15T04:34:28Z,1.0000
KXMLBGAME-26AUG142138KCLAA-KC,KXMLBGAME-26AUG142138KCLAA,yes,2468213.32,0.0000,2026-08-15T04:34:28Z,1.0000
KXMLBGAME-26AUG142140TEXATH-TEX,KXMLBGAME-26AUG142140TEXATH,no,3910007.23,0.0000,2026-08-15T04:44:28Z,1.0000
KXMLBGAME-26AUG142140TEXATH-ATH,KXMLBGAME-26AUG142140TEXATH,yes,1208082.79,0.0000,2026-08-15T04:44:28Z,1.0000
KXMLBGAME-26AUG142010SEAHOU-SEA,KXMLBGAME-26AUG142010SEAHOU,no,3453156.32,0.0000,2026-08-15T03:49:38Z,1.0000
KXMLBGAME-26AUG142010SEAHOU-HOU,KXMLBGAME-26AUG142010SEAHOU,yes,3254778.54,0.0000,2026-08-15T03:49:38Z,1.0000
KXMLBGAME-26AUG141910SDCLE-SD,KXMLBGAME-26AUG141910SDCLE,yes,2358249.17,0.0000,2026-08-15T02:04:32Z,1.0000
KXMLBGAME-26AUG141910SDCLE-CLE,KXMLBGAME-26AUG141910SDCLE,no,1248994.02,0.0000,2026-08-15T02:04:32Z,1.0000
KXMLBGAME-26AUG141910WSHNYM-WSH,KXMLBGAME-26AUG141910WSHNYM,no,1069687.55,0.0000,2026-08-15T01:49:42Z,1.0000
KXMLBGAME-26AUG141910WSHNYM-NYM,KXMLBGAME-26AUG141910WSHNYM,yes,943935.98,0.0000,2026-08-15T01:49:42Z,1.0000
KXMLBGAME-26AUG141915NYYTOR-TOR,KXMLBGAME-26AUG141915NYYTOR,yes,1025002.64,0.0000,2026-08-15T01:49:42Z,1.0000
KXMLBGAME-26AUG141915NYYTOR-NYY,KXMLBGAME-26AUG141915NYYTOR,no,2165974.58,0.0000,2026-08-15T01:49:42Z,1.0000
KXMLBGAME-26AUG141910BALTB-TB,KXMLBGAME-26AUG141910BALTB,no,3639317.07,0.0000,2026-08-15T02:24:36Z,1.0000
KXMLBGAME-26AUG141910BALTB-BAL,KXMLBGAME-26AUG141910BALTB,yes,2099898.04,0.0000,2026-08-15T02:24:36Z,1.0000
KXMLBGAME-26AUG141915AZATL-AZ,KXMLBGAME-26AUG141915AZATL,yes,973649.46,0.0000,2026-08-15T01:54:28Z,1.0000
KXMLBGAME-26AUG141915AZATL-ATL,KXMLBGAME-26AUG141915AZATL,no,1561321.39,0.0000,2026-08-15T01:54:28Z,1.0000
KXMLBGAME-26AUG141840BOSPIT-PIT,KXMLBGAME-26AUG141840BOSPIT,yes,1279348.45,0.0000,2026-08-15T01:54:29Z,1.0000
KXMLBGAME-26AUG141840BOSPIT-BOS,KXMLBGAME-26AUG141840BOSPIT,no,2615513.18,0.0000,2026-08-15T01:54:29Z,1.0000
KXMLBGAME-26AUG141840CWSDET-DET,KXMLBGAME-26AUG141840CWSDET,no,1053131.50,0.0000,2026-08-15T01:24:30Z,1.0000
KXMLBGAME-26AUG141840CWSDET-CWS,KXMLBGAME-26AUG141840CWSDET,yes,1490698.33,0.0000,2026-08-15T01:24:30Z,1.0000
KXMLBGAME-26AUG141810MIACIN-MIA,KXMLBGAME-26AUG141810MIACIN,no,1200103.19,0.0000,2026-08-15T00:34:35Z,1.0000
KXMLBGAME-26AUG141810MIACIN-CIN,KXMLBGAME-26AUG141810MIACIN,yes,3033122.39,0.0000,2026-08-15T00:34:35Z,1.0000
KXMLBGAME-26AUG141420STLCHC-STL,KXMLBGAME-26AUG141420STLCHC,no,2192717.49,0.0000,2026-08-14T20:59:48Z,1.0000
KXMLBGAME-26AUG141420STLCHC-CHC,KXMLBGAME-26AUG141420STLCHC,yes,2798492.28,0.0000,2026-08-14T20:59:48Z,1.0000
KXMLBGAME-26AUG132210MILLAD-MIL,KXMLBGAME-26AUG132210MILLAD,yes,5396955.86,0.0000,2026-08-14T05:09:40Z,1.0000
KXMLBGAME-26AUG132210MILLAD-LAD,KXMLBGAME-26AUG132210MILLAD,no,7985693.35,0.0000,2026-08-14T05:09:40Z,1.0000
KXMLBGAME-26AUG132207TEXLAA-TEX,KXMLBGAME-26AUG132207TEXLAA,no,2647449.48,0.0000,2026-08-14T04:59:51Z,1.0000
KXMLBGAME-26AUG132207TEXLAA-LAA,KXMLBGAME-26AUG132207TEXLAA,yes,1531023.58,0.0000,2026-08-14T04:59:51Z,1.0000
KXMLBGAME-26AUG131930PHIMIN-PHI,KXMLBGAME-26AUG131930PHIMIN,yes,2975494.99,0.0000,2026-08-14T02:29:38Z,1.0000
KXMLBGAME-26AUG131930PHIMIN-MIN,KXMLBGAME-26AUG131930PHIMIN,no,2570862.99,0.0000,2026-08-14T02:29:38Z,1.0000
KXMLBGAME-26AUG131605CHCWSH-WSH,KXMLBGAME-26AUG131605CHCWSH,yes,2053355.89,0.0000,2026-08-13T22:34:27Z,1.0000
KXMLBGAME-26AUG131605CHCWSH-CHC,KXMLBGAME-26AUG131605CHCWSH,no,2657128.79,0.0000,2026-08-13T22:34:27Z,1.0000
KXMLBGAME-26AUG131507BOSTOR-TOR,KXMLBGAME-26AUG131507BOSTOR,no,1619562.73,0.0000,2026-08-13T21:39:41Z,1.0000
KXMLBGAME-26AUG131507BOSTOR-BOS,KXMLBGAME-26AUG131507BOSTOR,yes,2109959.86,0.0000,2026-08-13T21:39:41Z,1.0000
KXMLBGAME-26AUG131410CINCWS-CWS,KXMLBGAME-26AUG131410CINCWS,no,1869068.75,0.0000,2026-08-13T20:24:26Z,1.0000
KXMLBGAME-26AUG131410CINCWS-CIN,KXMLBGAME-26AUG131410CINCWS,yes,1598456.29,0.0000,2026-08-13T20:24:26Z,1.0000
KXMLBGAME-26AUG131335SEANYY-SEA,KXMLBGAME-26AUG131335SEANYY,yes,1582401.47,0.0000,2026-08-13T20:34:27Z,1.0000
KXMLBGAME-26AUG131335SEANYY-NYY,KXMLBGAME-26AUG131335SEANYY,no,3604899.64,0.0000,2026-08-13T20:34:27Z,1.0000
KXMLBGAME-26AUG131310CLEDET-DET,KXMLBGAME-26AUG131310CLEDET,yes,1299926.48,0.0000,2026-08-13T19:39:39Z,1.0000
KXMLBGAME-26AUG131310CLEDET-CLE,KXMLBGAME-26AUG131310CLEDET,no,3059188.27,0.0000,2026-08-13T19:39:39Z,1.0000
KXMLBGAME-26AUG131310PITMIA-PIT,KXMLBGAME-26AUG131310PITMIA,yes,1033496.25,0.0000,2026-08-13T19:49:39Z,1.0000
KXMLBGAME-26AUG131310PITMIA-MIA,KXMLBGAME-26AUG131310PITMIA,no,1456925.80,0.0000,2026-08-13T19:49:39Z,1.0000
KXMLBGAME-26AUG122210TEXLAA-TEX,KXMLBGAME-26AUG122210TEXLAA,no,5026587.96,0.0000,2026-08-13T05:14:36Z,1.0000
KXMLBGAME-26AUG122210TEXLAA-LAA,KXMLBGAME-26AUG122210TEXLAA,yes,2401568.93,0.0000,2026-08-13T05:14:36Z,1.0000
KXMLBGAME-26AUG122210KCLAD-LAD,KXMLBGAME-26AUG122210KCLAD,yes,1953954.14,0.0000,2026-08-13T04:54:24Z,1.0000
KXMLBGAME-26AUG122210KCLAD-KC,KXMLBGAME-26AUG122210KCLAD,no,3243114.39,0.0000,2026-08-13T04:54:24Z,1.0000
